countrynewwb,year,account_t_d,pop_adult,mobileaccount_t_d,internet,Predicted_Adoption
United States,2017,0.942130469,261470917.0,,,0.20087506112999998
United States,2017,0.869444179,261470917.0,,,0.20296296430000002
Uruguay,2017,0.687183529,2670291.0,,,0.1329726983700001
Uruguay,2017,0.441169235996379,2670291.0,,,0.1778656138273644
Uzbekistan,2017,0.436261907,22359293.0,,,0.16333453154000008
Uzbekistan,2017,0.208981166,22359293.0,,,0.16988522056000008
"Venezuela, RB",2017,0.782752922,22179490.0,0.120270526,,0.13235565297000013
"Venezuela, RB",2017,0.569840583,22179490.0,0.073211724,,0.12441553875000003
Viet Nam,2017,0.298794365,71315938.0,,,0.29034399419999973
Viet Nam,2017,0.342172074,71315938.0,,,0.2562562632499999
West Bank and Gaza,2017,0.330769205,2625785.0,,,0.2709084595599996
West Bank and Gaza,2017,0.121657134,2625785.0,,,0.2880591284099996
Zambia,2017,0.484441665,9326870.0,0.272088235,,0.30094610097999974
Zambia,2017,0.415426341,9326870.0,0.289030297,,0.2898552234700001
Zimbabwe,2017,0.587692332,8235262.0,0.513830342,,0.5021127734399993
Zimbabwe,2017,0.483546823,8235262.0,0.430091697,,0.39786899544000043
Afghanistan,2021,,21791072.0,,,0.30825921018999985
Afghanistan,2021,,21791072.0,,,0.30825921018999985
Albania,2021,0.442597378,2340601.0,,,0.29429372175736435
Albania,2021,0.438671002,2340601.0,,,0.26899653283472874
Algeria,2021,0.51488915,30458426.0,,,0.3200805916699999
Algeria,2021,0.267237577,30458426.0,,,0.3440863415100002
Argentina,2021,0.706820806,34481880.0,0.301113158,,0.3230285125699999
Argentina,2021,0.753671465,34481880.0,0.547651453,,0.44902346627
Armenia,2021,0.571453335,2364189.0,0.145122612,,0.18558286227
Armenia,2021,0.476440386,2364189.0,0.263015714,,0.24915263758000028
Australia,2021,0.992149004,20888823.0,,,0.31306074838736403
Australia,2021,1.0,20888823.0,,,0.3020435560699996
Austria,2021,0.999453634,7633446.0,,,0.33358324320999977
Austria,2021,1.0,7633446.0,,,0.32331096608999976
Azerbaijan,2022,0.494833828,7732344.0,,,0.2986409906099997
Azerbaijan,2022,0.363766021,7732344.0,,,0.29937951282999964
Bangladesh,2021,0.545490535,117641793.0,0.301365544,,0.2874183115373641
Bangladesh,2021,0.477993148,117641793.0,0.257576662,,0.2672171285673648
Belgium,2021,0.996496688,9600074.0,,,0.34258122976472855
Belgium,2021,0.947286194,9600074.0,,,0.33676032095999964
Benin,2021,0.536447927,7495327.0,0.385064851,,0.39624520831000004
Benin,2021,0.401233118,7495327.0,0.336155873,,0.3208657189799996
Bolivia,2021,0.699053025,8150856.0,0.105527798,,0.13073897823000005
Bolivia,2021,0.663624762,8150856.0,0.188950227,,0.16028877670999994
Bosnia and Herzegovina,2021,0.829771603,2851847.0,,,0.39498542751000054
Bosnia and Herzegovina,2021,0.610301634,2851847.0,,,0.3965266740500006
Botswana,2022,0.616383072,1588124.0,0.371652222,,0.4058368822000006
Botswana,2022,0.497241571,1588124.0,0.346909482,,0.33741970642000013
Brazil,2021,0.851499688,165349748.0,0.26190976,,0.2671846570400002
Brazil,2021,0.79917718,165349748.0,0.298028051,,0.2579001569000001
Bulgaria,2021,0.834495298,5933315.0,,,0.26199919194000026
Bulgaria,2021,0.886183877,5933315.0,,,0.2525992174000001
Burkina Faso,2021,0.365589918,12018028.0,0.231060187,,0.24772146239000034
Burkina Faso,2021,0.352273782,12018028.0,0.277150804,,0.2730960864400004
Cambodia,2021,0.351871166,11527565.0,,,0.3829886074800002
Cambodia,2021,0.276468824,11527565.0,,,0.37848065625000027
Cameroon,2021,0.533308015,15059599.0,0.422390277,,0.4186483695900003
Cameroon,2021,0.485632239,15059599.0,0.427908874,,0.36377073087000006
Canada,2021,0.995803312,31991096.0,,,0.15351598695736432
Canada,2021,1.0,31991096.0,,,0.16467329309000014
Chad,2022,0.264806379,8962706.0,0.139174088,,0.15203584305000017
Chad,2022,0.189175152,8962706.0,0.09023845,,0.10114844649999999
Chile,2021,0.864133467,15803947.0,,,0.22473065771000006
Chile,2021,0.899996906,15803947.0,,,0.24202475966999987
China,2021,0.887520908835361,1157739289.0,,,0.20163583154000014
China,2021,0.884684252,1157739289.0,,,0.20049789256000017
Colombia,2021,0.625823082,39661157.0,0.20027619,,0.2148078460200001
Colombia,2021,0.500012094,39661157.0,0.276588229,,0.26074922544000034
Comoros,2022,0.405563291,495193.0,,,0.2580675395099996
Comoros,2022,0.218975382,495193.0,,,0.26694928689999964
"Congo, Dem. Rep.",2022,0.287052811,51784116.0,0.229708569,,0.23038926063999987
"Congo, Dem. Rep.",2022,0.25402204,51784116.0,0.222009097,,0.21521042650000033
"Congo, Rep.",2021,0.476979716,3350070.0,0.351930649,,0.3790759308100001
"Congo, Rep.",2021,0.458190752,3350070.0,0.405489366,,0.3795421005400001
Costa Rica,2021,0.656660833,3990389.0,,,0.4253268964699997
Costa Rica,2021,0.770397397,3990389.0,,,0.4199328720699998
Cote d'Ivoire,2021,0.55879224,16718735.0,0.439843874,,0.4464648936399999
Cote d'Ivoire,2021,0.3998009,16718735.0,0.328345135,,0.31553356722999976
Croatia,2021,0.941140962,3348534.0,,,0.1536767390699998
Croatia,2021,0.76113214,3348534.0,,,0.30924771403736434
Cyprus,2021,0.952147286,1094549.0,,,0.16933572044999973
Cyprus,2021,0.835378414,1094549.0,,,0.15335311799999995
Czechia,2021,0.947848166,8985899.0,,,0.15566013768999962
Czechia,2021,0.961890542,8985899.0,,,0.15765626603999977
Denmark,2021,1.0,4880509.0,,,0.12254160581999977
Denmark,2021,1.0,4880509.0,,,0.12254160581999977
Dominican Republic,2021,0.576893692,7960918.0,,,0.11444962544999986
Dominican Republic,2021,0.311634166,7960918.0,,,0.1286246014099998
Ecuador,2021,0.678730041,12914981.0,,,0.12673377002
Ecuador,2021,0.545411314,12914981.0,,,0.11509421478999984
"Egypt, Arab Rep.",2021,0.337872694,72722825.0,,,0.11917653066999982
"Egypt, Arab Rep.",2021,0.097374169,72722825.0,,,0.1604846492073641
El Salvador,2021,0.371029216,4592875.0,0.104926174,,0.18529132092999973
El Salvador,2021,0.316502082,4592875.0,0.123380044,,0.17035650499472865
Estonia,2021,0.992922457,1110971.0,,,0.54995420009
Estonia,2021,1.0,1110971.0,,,0.5464297980299999
Eswatini,2022,0.737458227,779017.0,0.64073681,,0.6329646671599999
Eswatini,2022,0.465979099,779017.0,0.377891013,,0.3067549223042305
Ethiopia,2022,0.46320603,70814574.0,,,0.39620776097
Ethiopia,2022,0.468245197,70814574.0,,,0.4605543006399999
Finland,2021,1.0,4663598.0,,,0.4810651436747287
Finland,2021,0.964694293,4663598.0,,,0.45210087361999973
France,2021,0.992447556,55812045.0,,,0.5304313308699999
France,2021,0.992410255,55812045.0,,,0.5304313308699999
Gabon,2021,0.65060414,1467427.0,0.548819793,,0.5510971230000002
Gabon,2021,0.681322833,1467427.0,0.626269973,,0.58655949807
"Gambia, The",2022,0.377931101,1458016.0,,,0.5657071100400001
"Gambia, The",2022,0.249053224,1458016.0,,,0.55689670499
Georgia,2021,0.7359125,2940933.0,,,0.5826164088500001
Georgia,2021,0.545414716,2940933.0,,,0.5480983232673645
Germany,2021,0.999739578,71716499.0,,,0.5715710275699999
Germany,2021,1.0,71716499.0,,,0.5579560206299998
Ghana,2021,0.695160701,20017745.0,0.588756601,,0.59313878648
Ghana,2021,0.652242917,20017745.0,0.615871413,,0.5857112720300005
Greece,2021,0.95551274,9182577.0,,,0.2462717233099997
Greece,2021,0.901372655,9182577.0,,,0.21938714911999974
Guatemala,2022,0.364126618,11489738.0,,,0.22987560801999984
Guatemala,2022,0.381836371,11489738.0,,,0.22556572524999982
Guinea,2021,0.316263939,7735937.0,0.213878226,,0.21356667907999988
Guinea,2021,0.279744287,7735937.0,0.217640802,,0.2141358889399996
Honduras,2021,0.385282529,6863097.0,,,0.13559096195000017
Honduras,2021,0.360958077,6863097.0,,,0.14281627489000004
"Hong Kong SAR, China",2021,0.989142715,6637356.0,,,0.22305402736000007
"Hong Kong SAR, China",2021,0.888805119,6637356.0,,,0.1542109870500002
Hungary,2021,0.876745454,8330756.0,,,0.11412363215000008
Hungary,2021,0.924927793,8330756.0,,,0.11097823439000011
Iceland,2021,1.0,297833.0,,,0.12572342585000015
Iceland,2021,1.0,297833.0,,,0.12572342585000015
India,2021,0.813048884,1033092817.0,0.096030387,,0.14326772062000007
India,2021,0.675019314,1033092817.0,0.126615631,,0.14861331474999995
Indonesia,2021,0.509529946,203818030.0,,,0.1587036034
Indonesia,2021,0.546388887,203818030.0,,,0.13237502006000004
"Iran, Islamic Rep.",2021,0.917385943,66867932.0,0.101171233,,0.14726540049000014
"Iran, Islamic Rep.",2021,0.846737562,66867932.0,0.192576161,,0.17729048507000006
Iraq,2021,0.214200681,25903954.0,,,0.14411290787999995
Iraq,2021,0.12493597,25903954.0,,,0.17391478704000007
Ireland,2021,0.996092429,3983258.0,,,0.12704789961999993
Ireland,2021,1.0,3983258.0,,,0.12854729571736434
Israel,2021,0.985968241,6631697.0,,,0.22996407152
Israel,2021,0.710486494,6631697.0,,,0.17545069042000008
Italy,2021,0.990681227,51815239.0,,,0.19766519000000013
Italy,2021,0.827701974,51815239.0,,,0.14769327398999996
Jamaica,2021,0.7273564,2248537.0,0.10579218,,0.11597163741999994
Jamaica,2021,0.753614052,2248537.0,0.202547621,,0.12725814696999993
Japan,2021,0.994590113,110830955.0,,,0.2339517833499997
Japan,2021,0.902280328,110830955.0,,,0.1883400151299998
Jordan,2021,0.532068897,7296924.0,0.107424818,,0.1645457390399999
Jordan,2021,0.286884423,7296924.0,0.104093855,,0.22455307919999995
Kazakhstan,2021,0.827048231,13791287.0,,,0.6361890428799992
Kazakhstan,2021,0.735476908,13791287.0,,,0.6348123853699993
Kenya,2021,0.793409684,31704189.0,0.67824295,,0.6884390780215636
Kenya,2021,0.789132255,31704189.0,0.702720373,,0.7002552379299994
"Korea, Rep.",2021,0.986898615,45556455.0,,,0.1868261077399998
"Korea, Rep.",2021,0.985713021,45556455.0,,,0.25762006527000003
Kosovo,2021,0.640796282,1385580.0,,,0.13221459237
Kosovo,2021,0.440105189,1385580.0,,,0.1391670822073644
Kyrgyz Republic,2021,0.491118025,4515230.0,0.087063337,,0.20361846030736452
Kyrgyz Republic,2021,0.362434644,4515230.0,0.174298006,,0.313065966526822
Lao PDR,2021,0.41922478,5024510.0,,,0.401383179187364
Lao PDR,2021,0.263782243,5024510.0,,,0.3980107592399995
Latvia,2021,0.969216547,1596418.0,,,0.43471733804999924
Latvia,2021,0.943280355,1596418.0,,,0.39616642750999953
Lebanon,2021,0.240265608,4108774.0,,,0.43262342634999934
Lebanon,2021,0.078729753,4108774.0,,,0.43912874974999944
Lesotho,2022,0.64336263,1434393.0,0.447560073,,0.4559287040299992
Lesotho,2022,0.617963159,1434393.0,0.48819023,,0.47503882707000034
Liberia,2021,0.503139997,3018782.0,0.356786582,,0.3620055809700002
Liberia,2021,0.539966215,3018782.0,0.374048763,,0.3795447096899999
Lithuania,2021,0.937673968,2372426.0,,,0.19042771743
Lithuania,2021,0.920234037,2372426.0,,,0.18617829970999997
Madagascar,2022,0.267765723,17259462.0,0.183611326,,0.19593992806000007
Madagascar,2022,0.253975348,17259462.0,0.202794548,,0.19772438444000007
Malawi,2021,0.474602032,11111253.0,0.372040723,,0.3707650152800002
Malawi,2021,0.347924672,11111253.0,0.295902406,,0.27839295207
Malaysia,2021,0.925143703,25769271.0,0.286997554,,0.2881360851199996
Malaysia,2021,0.742709398,25769271.0,0.255226375,,0.28446678311999973
Mali,2021,0.446873607,11438992.0,0.30765147,,0.33197258186000006
Mali,2021,0.413040161,11438992.0,0.268094088,,0.2767063800400004
Malta,2021,0.967605594,446624.0,,,0.13243639995999984
Malta,2021,0.94436205,446624.0,,,0.1338716403899998
Mauritania,2022,0.267178468,2584547.0,0.122269345,,0.15708118368999985
Mauritania,2022,0.168491086,2584547.0,0.059794539,,0.06901663301000008
Mauritius,2021,0.92325623,1058961.0,0.148322399,,0.1564381851299998
Mauritius,2021,0.836217328,1058961.0,0.199764859,,0.16197630617000003
Mexico,2022,0.48661915,93851214.0,0.153363888,,0.19159288102000005
Mexico,2022,0.500434861,93851214.0,0.278492996,,0.24031940317000025
Moldova,2021,0.643238848,2108305.0,,,0.5563944937699992
Moldova,2021,0.638843772,2108305.0,,,0.5568775690099992
Mongolia,2021,0.992140395,2237019.0,0.585832802,,0.5656083776999996
Mongolia,2021,0.954488588,2237019.0,0.597203093,,0.5381610109899995
Morocco,2021,0.473234729,26706787.0,,,0.27771265224000014
Morocco,2021,0.358965995,26706787.0,,,0.26663515808000005
Mozambique,2021,0.495318539,16874256.0,0.276193097,,0.30805433902000007
Mozambique,2021,0.494260791,16874256.0,0.323724562,,0.3236061287499997
Myanmar,2021,0.443829652,39685121.0,0.236556431,,0.2563055246400002
Myanmar,2021,0.556807974,39685121.0,0.414741293,,0.3641061473499996
Namibia,2021,0.792066143,1715314.0,0.455014035,,0.46629754193999984
Namibia,2021,0.556114644,1715314.0,0.368659524,,0.3494639929500006
Nepal,2021,0.590206262,20254590.0,,,0.3663819675836438
Nepal,2021,0.422324381,20254590.0,,,0.3424031971899999
Netherlands,2021,1.0,14717214.0,,,0.32189631955682146
Netherlands,2021,0.981791815,14717214.0,,,0.3744516150173643
New Zealand,2021,0.99539285,4122094.0,,,0.3305873547620933
New Zealand,2021,0.944629284,4122094.0,,,0.37891839483736417
Nicaragua,2021,0.248901931,4567953.0,,,0.3516720585910084
Nicaragua,2021,0.295648683,4567953.0,,,0.35867620444992343
Niger,2022,0.108876344,12328593.0,,,0.27710188401883856
Niger,2022,0.130550869,12328593.0,,,0.32366278354612654
Nigeria,2021,0.507884879,122350743.0,,,0.3732975564199999
Nigeria,2021,0.348767625,122350743.0,,,0.3330246101320931
North Macedonia,2021,0.871387211,1536653.0,,,0.35762500598999986
North Macedonia,2021,0.740126677,1536653.0,,,0.3764640336799998
Norway,2021,1.0,4453612.0,,,0.361813813740466
Norway,2021,0.963707475,4453612.0,,,0.3699665330668219
Pakistan,2021,0.224570308,146030491.0,,,0.3346910476557372
Pakistan,2021,0.181023411,146030491.0,,,0.33440462580783037
Panama,2021,0.463443046,3160275.0,,,0.3300316926836441
Panama,2021,0.404220332,3160275.0,,,0.3779990437141862
Paraguay,2021,0.574443467,4679787.0,0.387350244,,0.36000401339
Paraguay,2021,0.455440802,4679787.0,0.346655938,,0.31552135472000037
Peru,2021,0.608503958,24463530.0,0.128974761,,0.16526901817000006
Peru,2021,0.466182313,24463530.0,0.190415771,,0.20232922498999995
Philippines,2021,0.557488259,77692157.0,0.236316263,,0.22667769034
Philippines,2021,0.401691112,77692157.0,0.168946894,,0.18389548937999997
Poland,2021,0.954579993,32028961.0,,,0.34139821161999984
Poland,2021,0.98054991054349,32028961.0,,,0.3313610227699999
Portugal,2021,0.945226746,8923687.0,,,0.2865222453999997
Portugal,2021,0.781563964,8923687.0,,,0.28836419215999975
Romania,2021,0.68695628,16163817.0,,,0.30790232000999973
Romania,2021,0.719228766,16163817.0,,,0.3101621285599997
Russian Federation,2021,0.890201999,119582441.0,0.296683621,,0.3019384390299998
Russian Federation,2021,0.934904659,119582441.0,0.505768043,,0.30771451831999985
Saudi Arabia,2021,0.753040673,23509479.0,,,0.4458534236699996
Saudi Arabia,2021,0.705175566,23509479.0,,,0.3846627462299997
Senegal,2021,0.601370134,10017948.0,0.466195219,,0.47590436243999973
Senegal,2021,0.478284441,10017948.0,0.415173107,,0.40098479998000036
Serbia,2021,0.921475532,5915242.0,,,0.21974479439000016
Serbia,2021,0.693964457,5915242.0,,,0.2210857331600002
Sierra Leone,2021,0.309463494,4762478.0,0.199274844,,0.20330527506736448
Sierra Leone,2021,0.249247552,4762478.0,0.173829943,,0.1835524812699999
Singapore,2021,0.980690583,4993587.0,0.307545828,,0.2951701805699996
Singapore,2021,0.943596987,4993587.0,0.296806859,,0.30320505049000007
Slovak Republic,2021,0.955587647,4593346.0,,,0.37332303196
Slovak Republic,2021,0.960540929,4593346.0,,,0.36598882677999994
Slovenia,2021,0.989550143,1784150.0,,,0.3848253177473644
Slovenia,2021,1.0,1784150.0,,,0.3814322372699999
South Africa,2021,0.873003779,44211052.0,0.385320497,,0.3810631931199997
South Africa,2021,0.790614558,44211052.0,0.301025002,,0.25868323352
South Sudan,2021,,6159568.0,,,0.4730918605300009
South Sudan,2021,,6159568.0,,,0.4730918605300009
Spain,2021,0.984932443,40639965.0,,,0.42757768574000066
Spain,2021,0.968415238,40639965.0,,,0.43601634791000066
Sri Lanka,2021,0.900525743,16803664.0,,,0.4405355812700008
Sri Lanka,2021,0.864015211,16803664.0,,,0.43687091838000064
Sweden,2021,0.996465114,8517166.0,,,0.3776447893899999
Sweden,2021,1.0,8517166.0,,,0.3553900294899998
Switzerland,2021,0.994374863,7337959.0,,,0.40898551544000034
Switzerland,2021,1.0,7337959.0,,,0.41201382054000063
"Taiwan, China",2021,0.965125033,20568066.0,,,0.42522988570000064
"Taiwan, China",2021,0.832020607,20568066.0,,,0.42462190526000065
Tajikistan,2021,0.466475341,6196225.0,,,0.4333345774500006
Tajikistan,2021,0.180839802,6196225.0,,,0.3043545079573644
Tanzania,2021,0.537774606,34527295.0,0.458963226,,0.4506552961800006
Tanzania,2021,0.49902486,34527295.0,0.421000228,,0.4166680513699996
Thailand,2021,0.952166392,60059109.0,0.578199373,,0.34271009761000015
Thailand,2021,0.969984931,60059109.0,0.685990864,,0.5164454503700001
Togo,2021,0.530376714,5137794.0,0.387364275,,0.37905560182999987
Togo,2021,0.423368219522507,5137794.0,0.317035616,,0.31050639940999963
Tunisia,2021,0.399747756,8970562.0,,,0.1853143225500002
Tunisia,2021,0.243423961,8970562.0,,,0.2209750882300002
Turkiye,2021,0.744564232,64398074.0,0.164122661,,0.23214133632000025
Turkiye,2021,0.727424526,64398074.0,0.252082561,,0.22259651321000032
Uganda,2021,0.681297546,24351947.0,0.552368833,,0.5592196896926384
Uganda,2021,0.626527405,24351947.0,0.516758023,,0.5031512548000004
Ukraine,2021,0.826839247,37851388.0,,,0.14921805051000012
Ukraine,2021,0.908892632,37851388.0,,,0.15611139210000022
United Arab Emirates,2021,0.871586652,7842387.0,0.138278741,,0.1281807932800001
United Arab Emirates,2021,0.794338574,7842387.0,0.107194305,,0.11999315406000007
United Kingdom,2021,0.997353468,55029201.0,,,0.3162808117699997
United Kingdom,2021,1.0,55029201.0,,,0.3340917724499997
United States,2021,0.951570243,270549658.0,,,0.30146050857999973
United States,2021,0.938018128,270549658.0,,,0.2725641753199998
Uruguay,2021,0.773529518,2725712.0,,,0.3254607133200001
Uruguay,2021,0.59462253,2725712.0,,,0.31581166236999986
Uzbekistan,2021,0.497869659,23599241.0,,,0.3106456378899997
Uzbekistan,2021,0.24400025,23599241.0,,,0.32444696578999965
"Venezuela, RB",2021,0.914927901,20527738.0,0.301519737,,0.25471825146
"Venezuela, RB",2021,0.622448522,20527738.0,0.308068834,,0.24867331747000002
Viet Nam,2022,0.566516021,74158712.0,0.13785337,,0.16641812247742427
Viet Nam,2022,0.545634971,74158712.0,0.282920553,,0.2407652928174242
West Bank and Gaza,2021,0.42390656,2915259.0,,,0.40271545000472847
West Bank and Gaza,2021,0.182936517,2915259.0,,,0.4288788112299994
"Yemen, Rep.",2022,0.161080519,21192335.0,,,0.4176326073099997
"Yemen, Rep.",2022,0.05009956,21192335.0,,,0.42471717860999947
Zambia,2021,0.507426627,10800121.0,0.439351194,,0.41788768634999973
Zambia,2021,0.44506118,10800121.0,0.374653194,,0.36508229474999987
Zimbabwe,2021,0.646846193,8977056.0,0.549383914,,0.5264021056600009
Zimbabwe,2021,0.495798605,8977056.0,0.417688484,,0.39282881494
Albania,2024,0.487114254,2278004.0,,0.802785411,0.5006433498299998
Albania,2024,0.293556602,2278004.0,,0.990442509,0.5117435607699995
Algeria,2024,0.409394574,32019804.0,,0.790450315,0.47949727142999976
Algeria,2024,0.185253329,32019804.0,,0.943810269,0.4804468221299998
Argentina,2024,0.810976343,35433130.0,0.521534409,0.85750679,0.5331547685099997
Argentina,2024,0.843725876,35433130.0,0.753811424,0.977977905,0.6736392263199995
Armenia,2024,0.725797321,2406318.0,0.169581337,0.858851408,0.18436230907000017
Armenia,2024,0.636788282,2406318.0,0.199254656,0.979731072,0.22649665677000036
Australia,2024,0.97887177,21852264.0,,0.9139893,0.2683340911799998
Australia,2024,0.987486383,21852264.0,,0.977545718,0.18182723338999962
Austria,2024,0.994406299,7825678.0,,0.929150614,0.20859919922999967
Austria,2024,1.0,7825678.0,,1.0,0.19475445057999974
Azerbaijan,2024,0.617441198,7885113.0,,0.83739285,0.2809597583399999
Azerbaijan,2024,0.317424862,7885113.0,,0.981520131,0.2155261171699997
Bahrain,2024,0.83324837,1277545.0,,0.970157159,0.2042805319166663
Bahrain,2024,0.766126203,1277545.0,,1.0,0.20391559164999973
Bangladesh,2024,0.449473909,122837439.0,0.188651204,0.347540001,0.1949900437999997
Bangladesh,2024,0.387281503,122837439.0,0.259810624,0.67748738,0.2368026216550786
Belgium,2024,0.982724761,9867164.0,,0.942940783,0.13775460398999997
Belgium,2024,0.980009405,9867164.0,,1.0,0.13702479341999985
Belize,2024,0.716038758,300138.0,0.122385259,0.837785655,0.12904485293999995
Belize,2024,0.580107066,300138.0,0.175768975,0.922134677,0.16651881517999992
Benin,2024,0.573960952,8207504.0,0.480818866,0.282119176,0.5000037596999999
Benin,2024,0.420188871,8207504.0,0.391953427,0.451908824,0.35725795859000004
Bolivia,2024,0.579699446,8553476.0,0.175927823,0.72354502,0.26066237020000005
Bolivia,2024,0.53823846,8553476.0,0.264152665,0.973805253,0.2323795312700001
Bosnia and Herzegovina,2024,0.810394765,2764009.0,,0.824677008,0.5659632410000005
Bosnia and Herzegovina,2024,0.58404247,2764009.0,,0.971621298,0.4956295833800002
Botswana,2024,0.642385837,1679590.0,0.529654665,0.418507132,0.5096768319799998
Botswana,2024,0.522769665,1679590.0,0.472085297,0.649404533,0.4361740797099996
Brazil,2024,0.868281158,169047814.0,0.541827959,0.851063135,0.5464253573900006
Brazil,2024,0.843933437,169047814.0,0.758853634,0.984126927,0.6803581293699995
Bulgaria,2024,0.853020197,5509377.0,,0.775999901,0.43186405824999957
Bulgaria,2024,0.791669804,5509377.0,,0.970493374,0.3454008974050183
Burkina Faso,2024,0.535592523,13262560.0,0.459176772,0.288256175,0.4662679617199998
Burkina Faso,2024,0.472708872,13262560.0,0.407250264,0.361717253,0.417915294955673
Cambodia,2024,0.385520971,12177453.0,0.146257928,0.75455026,0.16884034058000022
Cambodia,2024,0.405397345,12177453.0,0.240132019,0.98464347,0.2821532837100004
Cameroon,2024,0.628688101,16524096.0,0.554323065,0.396351213,0.56203254137
Cameroon,2024,0.571746316,16524096.0,0.543852309,0.585031589,0.5260362519700006
Canada,2024,0.981876619,33960981.0,,0.943817988,0.12982377875000017
Canada,2024,1.0,33960981.0,,1.0,0.1919767224999999
Chad,2024,0.209963435,10289880.0,0.122282109,0.100997387,0.12731757904000016
Chad,2024,0.207374442,10289880.0,0.151550129,0.134774582,0.15156469160000025
Chile,2024,0.850152768,16241277.0,,0.845331168,0.36331257645000015
Chile,2024,0.853691665,16241277.0,,0.987948915,0.34933113598000043
China,2024,0.894974583,1176678702.0,,0.845479625,0.3821992062181264
China,2024,0.885587192,1176678702.0,,0.983635597,0.39640480854999993
Colombia,2024,0.557707913,41544122.0,0.366019515,0.772268542,0.31384470008000037
Colombia,2024,0.622389272,41544122.0,0.493736911,0.945960596,0.4642814732099994
Comoros,2024,0.516069935,532331.0,0.144415277423058,0.386006463,0.17203233468306262
Comoros,2024,0.324618637,532331.0,0.133585753,0.534215917,0.12992793452000012
"Congo, Dem. Rep.",2024,0.437790428,57033055.0,0.385321321,0.285564212,0.38063554458999976
"Congo, Dem. Rep.",2024,0.316440897,57033055.0,0.294571811,0.379244162,0.24141049393999992
"Congo, Rep.",2024,0.556570332,3655093.0,0.507257131,0.264274953,0.5084836832500005
"Congo, Rep.",2024,0.553898016,3655093.0,0.535843129,0.512382593,0.5121537816799998
Costa Rica,2024,0.72349425,4118576.0,,0.847623787,0.5425678835300005
Costa Rica,2024,0.671332161,4118576.0,,0.984900581,0.5580115914200002
Cote d'Ivoire,2024,0.61711442,18301587.0,0.568215858,0.473517245,0.5695015311500005
Cote d'Ivoire,2024,0.486274746,18301587.0,0.459605017,0.469272684,0.44022874939000056
Croatia,2024,0.977718216,3313982.0,,0.856935726,0.19747062588000006
Croatia,2024,0.552353178,3313982.0,,1.0,0.22976511022000004
Cyprus,2024,0.962670485,1129055.0,,0.886255483,0.2830480520100004
Cyprus,2024,0.953214058,1129055.0,,1.0,0.22131922157000006
Czechia,2024,0.923958816,9161251.0,,0.919882954,0.20296919692000004
Czechia,2024,0.913542044,9161251.0,,1.0,0.20763894911000008
Denmark,2024,0.98777646,5003352.0,,0.978509978,0.18494394512000006
Denmark,2024,0.979357075,5003352.0,,1.0,0.20422249056000008
Dominican Republic,2024,0.700094574,8281568.0,0.183038647,0.863669012,0.18974088221000007
Dominican Republic,2024,0.474303767,8281568.0,0.170607028,0.991884526,0.19269615698999967
Ecuador,2024,0.657733737,13484219.0,0.093464961,0.79447543,0.09724713067999995
Ecuador,2024,0.605153389,13484219.0,0.124079055,0.931560275,0.1509388809599998
"Egypt, Arab Rep.",2024,0.470131694,77385958.0,0.128834236,0.457411283,0.1641418432801573
"Egypt, Arab Rep.",2024,0.325398576,77385958.0,0.22992354,0.796757767,0.23051222493244317
El Salvador,2024,0.452763843,4718943.0,,0.768510344,0.42288552321999967
El Salvador,2024,0.368398421,4718943.0,,0.948602022,0.5278896118299993
Estonia,2024,0.989826204,1151475.0,,0.970827617,0.5429767127799995
Estonia,2024,0.982333131,1151475.0,,0.982333131,0.5512184340599995
Eswatini,2024,0.734298294,816208.0,0.577097581,0.457668048,0.5827059788699993
Eswatini,2024,0.440752171,816208.0,0.319246797,0.663063685,0.2598337098800004
Ethiopia,2024,0.540440737,78031387.0,,0.091416143,0.5164128088300001
Ethiopia,2024,0.379447401,78031387.0,,0.234958087,0.5118261852850781
Finland,2024,1.0,4749954.0,,0.933239776,0.6279866137100003
Finland,2024,0.986449515,4749954.0,,0.983582705,0.5393935407999993
France,2024,0.990919035,56825584.0,,0.959794045,0.60314676711
France,2024,1.0,56825584.0,,1.0,0.5650308525099994
Gabon,2024,0.712739464,1573811.0,0.629201755,0.632569994,0.627658073059999
Gabon,2024,0.620035953,1573811.0,0.590874907,0.796350498,0.5334985076599998
"Gambia, The",2024,0.401781551,1598990.0,0.217873653,0.624200058,0.2207788092200002
"Gambia, The",2024,0.347950047,1598990.0,0.145854042,0.689017827,0.16220320291999993
Georgia,2024,0.804361371,2933716.0,,0.789607205,0.7597789457700002
Georgia,2024,0.687329152,2933716.0,,1.0,0.6503928873000003
Germany,2024,0.992900737,71691113.0,,0.948944454,0.7702740332000001
Germany,2024,0.908792278,71691113.0,,0.96435417,0.7196002275800001
Ghana,2024,0.817894024,21563813.0,0.784934501,0.503163484,0.7792186116499988
Ghana,2024,0.799671595,21563813.0,0.777861122,0.651324757,0.7612864186093852
Greece,2024,0.90778834,8991800.0,,0.901591191,0.24494784556999974
Greece,2024,0.699156626,8991800.0,,1.0,0.2568985883799997
Guatemala,2024,0.396546974,12299923.0,,0.655214063,0.2200379193199999
Guatemala,2024,0.347905461,12299923.0,,0.853731489,0.2737604613199997
Guinea,2024,0.3716843,8464230.0,0.275103747,0.300414635,0.2849806661199997
Guinea,2024,0.336901211,8464230.0,0.222686103,0.330889229,0.22534824718000002
